EmployeeID,Age,Gender,Education,Role,Department,YearsAtCompany,YearsInRole,MonthlyIncome,PercentSalaryHike,WorkLifeBalance,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,PerformanceRating,TrainingTimesLastYear,NumCompaniesWorked,OverTime,DistanceFromHome,ManagerStyle,RemoteWorkOption,StockOptions,TotalWorkingYears,BusinessTravel,Attrition
2071,42,Male,Master's,Junior SE,ML/AI,3,6,68645,10,1,2,3,2,3,3,1,Yes,15,Neutral,Hybrid,3,31,Non-Travel,No
2072,32,Non-binary,Master's,Junior SE,ML/AI,6,3,238945,8,3,2,4,4,3,1,6,No,40,Demanding,On-site,1,28,Travel_Rarely,Yes
2073,32,Male,Bachelor's,Tech Lead,QA,19,6,240630,9,2,1,1,3,3,0,2,No,34,Demanding,Hybrid,1,4,Travel_Frequently,No
2074,57,Male,Bachelor's,Junior SE,ML/AI,18,1,107233,13,2,3,3,3,3,2,0,No,14,Toxic,Full Remote,2,28,Travel_Frequently,No
2075,56,Male,Bachelor's,Senior SE,Mobile,14,5,156443,16,1,3,2,2,4,2,1,Yes,29,Supportive,Full Remote,0,31,Non-Travel,No
2076,55,Male,PhD,Junior SE,Mobile,3,5,199473,27,1,4,2,3,3,0,8,No,16,Neutral,On-site,3,23,Travel_Rarely,No
2077,45,Female,Master's,Staff SE,QA,18,1,52771,12,1,4,3,1,3,1,6,Yes,29,Neutral,Hybrid,1,14,Non-Travel,No
2078,43,Male,Bachelor's,Senior SE,Mobile,8,3,217407,25,4,4,1,1,4,6,6,No,23,Supportive,Hybrid,0,28,Non-Travel,No
2079,26,Male,Bachelor's,Junior SE,Backend,12,7,243521,9,4,3,4,2,3,2,7,No,10,Neutral,Full Remote,2,14,Travel_Rarely,No
2080,54,Male,Bachelor's,Tech Lead,Frontend,13,7,147601,15,2,1,4,4,3,5,7,No,47,Neutral,On-site,2,1,Travel_Rarely,No
2081,57,Male,Master's,Mid SE,ML/AI,13,7,178014,27,2,2,1,3,3,1,8,No,4,Supportive,Full Remote,2,32,Non-Travel,No
2082,41,Male,Master's,Tech Lead,Backend,9,7,196460,15,1,3,4,3,3,4,1,No,12,Supportive,Full Remote,2,18,Non-Travel,No
2083,40,Male,Master's,Mid SE,QA,15,0,170224,17,4,1,2,2,4,3,7,No,42,Supportive,On-site,3,5,Non-Travel,No
2084,56,Female,Bootcamp,Senior SE,ML/AI,4,1,128251,18,3,1,2,2,4,6,7,Yes,34,Demanding,On-site,1,15,Non-Travel,Yes
2085,38,Male,Bachelor's,Tech Lead,Backend,5,3,102042,12,4,3,2,3,3,6,4,No,4,Neutral,Full Remote,3,16,Non-Travel,No
2086,55,Male,Master's,Mid SE,Mobile,1,8,98740,29,2,2,2,4,3,0,4,Yes,20,Supportive,On-site,1,30,Travel_Frequently,No
2087,30,Male,Bachelor's,Junior SE,QA,12,2,241945,22,4,1,1,2,3,3,3,No,28,Neutral,Full Remote,0,23,Non-Travel,No
2088,47,Male,Bachelor's,Tech Lead,QA,12,5,92024,23,2,3,4,1,4,4,4,No,28,Supportive,Full Remote,0,11,Non-Travel,No
2089,23,Non-binary,Bachelor's,Mid SE,ML/AI,18,6,199522,16,1,2,4,3,4,2,1,No,6,Toxic,On-site,1,25,Travel_Rarely,Yes
2090,30,Male,Bachelor's,Mid SE,Mobile,17,7,101965,16,3,4,3,2,3,6,1,No,14,Supportive,On-site,2,2,Travel_Rarely,No
2091,30,Male,PhD,Junior SE,ML/AI,18,6,55057,22,1,1,1,2,3,5,4,Yes,35,Demanding,Hybrid,0,24,Travel_Rarely,No
2092,38,Female,Bachelor's,Mid SE,DevOps,0,2,53983,14,1,1,4,2,4,1,2,No,47,Neutral,Full Remote,3,13,Travel_Rarely,No
2093,22,Male,Master's,Staff SE,Backend,7,5,175469,11,3,3,4,3,4,6,0,Yes,1,Demanding,Full Remote,1,30,Non-Travel,No
2094,46,Male,Bootcamp,Mid SE,DevOps,15,4,64995,22,3,3,3,1,3,6,8,Yes,19,Supportive,On-site,0,11,Travel_Rarely,No
2095,46,Non-binary,Master's,Mid SE,Backend,1,9,159587,16,3,2,2,1,4,1,1,Yes,1,Supportive,On-site,1,23,Travel_Rarely,No
2096,56,Female,Bachelor's,Senior SE,Frontend,7,3,83886,18,2,4,4,3,3,4,1,No,13,Demanding,Hybrid,2,28,Travel_Rarely,No
2097,24,Non-binary,Master's,Tech Lead,QA,5,0,134025,19,1,4,2,2,3,0,3,No,8,Supportive,On-site,1,29,Travel_Frequently,No
2098,51,Male,Bachelor's,Mid SE,ML/AI,15,6,140149,20,2,3,3,3,3,6,1,No,18,Demanding,Full Remote,0,15,Travel_Frequently,No
2099,55,Male,Master's,Mid SE,Frontend,10,7,139020,6,3,3,4,3,3,6,6,Yes,35,Supportive,Hybrid,1,3,Travel_Frequently,Yes
2100,33,Male,Master's,Principal SE,Frontend,16,1,47673,22,2,2,2,2,3,3,0,No,23,Demanding,Full Remote,0,9,Non-Travel,Yes
2101,40,Male,Master's,Senior SE,QA,18,6,210962,16,3,3,1,3,3,5,1,No,26,Toxic,Hybrid,0,8,Travel_Rarely,No
2102,38,Female,Bachelor's,Junior SE,QA,10,5,122513,20,4,2,2,4,3,2,4,No,41,Toxic,Hybrid,0,33,Travel_Frequently,No
2103,31,Male,Master's,Junior SE,Backend,7,4,68466,17,3,2,2,1,3,0,1,Yes,38,Neutral,On-site,3,34,Travel_Rarely,Yes
2104,33,Female,Bachelor's,Mid SE,DevOps,3,3,137545,24,1,4,2,4,3,5,8,No,20,Neutral,Hybrid,2,9,Non-Travel,No
2105,37,Female,Bachelor's,Junior SE,Mobile,10,1,95406,21,1,2,2,4,3,5,3,No,2,Toxic,Hybrid,2,17,Travel_Rarely,No
2106,45,Male,Bachelor's,Mid SE,Backend,7,9,179760,22,1,4,1,4,4,4,8,Yes,26,Demanding,On-site,1,1,Non-Travel,No
2107,40,Male,Bachelor's,Principal SE,Mobile,8,5,114284,7,2,4,3,3,3,4,0,No,36,Supportive,Hybrid,1,5,Travel_Rarely,No
2108,29,Female,Bachelor's,Junior SE,Frontend,1,4,159579,27,1,4,2,2,3,1,0,Yes,25,Neutral,Full Remote,0,30,Travel_Frequently,Yes
2109,52,Male,PhD,Senior SE,Mobile,15,1,58665,14,3,3,2,3,4,2,0,No,30,Supportive,Hybrid,2,11,Travel_Rarely,No
2110,42,Female,Bootcamp,Mid SE,DevOps,5,9,65641,5,4,4,4,1,3,0,3,Yes,18,Toxic,On-site,1,28,Travel_Rarely,Yes
2111,38,Male,Bachelor's,Tech Lead,Backend,18,6,208572,10,1,2,4,3,3,1,8,Yes,7,Supportive,Hybrid,1,17,Non-Travel,Yes
2112,44,Male,Bachelor's,Senior SE,QA,7,5,80797,7,2,3,1,3,3,6,7,No,27,Neutral,Full Remote,2,23,Travel_Frequently,No
2113,37,Female,Bachelor's,Junior SE,DevOps,13,8,90950,23,4,2,1,3,4,2,6,No,11,Demanding,Hybrid,0,18,Travel_Rarely,No
2114,27,Non-binary,Bachelor's,Mid SE,DevOps,15,9,201118,8,1,3,1,3,4,3,0,No,37,Toxic,On-site,1,27,Travel_Rarely,No
2115,29,Male,Bachelor's,Junior SE,Backend,11,4,174554,24,1,2,4,4,3,3,2,No,8,Demanding,Full Remote,0,25,Travel_Rarely,No
2116,46,Female,Bootcamp,Tech Lead,QA,4,8,147339,27,4,1,2,2,3,1,8,No,11,Supportive,Hybrid,2,5,Non-Travel,No
2117,39,Male,Bachelor's,Principal SE,DevOps,18,8,158431,7,1,1,4,1,3,0,8,No,24,Neutral,Hybrid,2,19,Travel_Rarely,Yes
2118,46,Female,Bachelor's,Mid SE,QA,17,0,185710,12,2,1,3,1,4,2,4,No,30,Toxic,Full Remote,1,27,Travel_Rarely,No
2119,33,Female,Bachelor's,Mid SE,ML/AI,8,4,66173,12,3,2,1,1,3,3,5,No,30,Demanding,Hybrid,1,13,Travel_Frequently,No
2120,36,Male,PhD,Mid SE,ML/AI,1,8,189294,11,3,3,1,3,4,3,5,No,15,Demanding,On-site,2,7,Non-Travel,No
2121,47,Male,Master's,Senior SE,ML/AI,19,6,226136,6,4,4,1,1,3,0,3,No,35,Demanding,Full Remote,0,26,Non-Travel,No
2122,47,Female,Bootcamp,Mid SE,Mobile,11,5,213082,25,3,4,3,4,3,1,0,Yes,39,Supportive,On-site,0,14,Travel_Rarely,No
2123,53,Male,Master's,Mid SE,DevOps,1,5,63095,10,1,2,2,2,4,4,4,No,24,Demanding,On-site,3,27,Travel_Rarely,No
2124,31,Female,Bachelor's,Mid SE,Backend,9,6,168554,20,1,2,2,3,4,6,0,Yes,8,Supportive,Hybrid,2,8,Non-Travel,No
2125,37,Male,Bachelor's,Junior SE,Backend,0,0,177511,14,2,2,2,3,3,5,0,No,43,Neutral,Full Remote,1,31,Travel_Frequently,No
2126,28,Female,Master's,Senior SE,Mobile,3,3,170614,8,3,2,1,4,3,6,4,No,42,Demanding,On-site,2,27,Non-Travel,No
2127,38,Female,Bachelor's,Junior SE,Backend,11,0,181447,17,4,4,2,1,3,2,4,No,20,Supportive,On-site,1,4,Non-Travel,Yes
2128,44,Female,Master's,Senior SE,ML/AI,8,5,134023,14,1,3,4,3,3,3,6,Yes,41,Neutral,Full Remote,0,4,Non-Travel,No
2129,47,Male,Bachelor's,Junior SE,DevOps,3,3,152181,25,4,4,1,3,3,5,1,No,47,Supportive,Full Remote,1,18,Travel_Frequently,No
2130,42,Female,Bachelor's,Junior SE,Backend,8,0,65600,18,1,2,3,4,3,5,5,Yes,26,Supportive,Hybrid,3,23,Non-Travel,Yes
2131,43,Female,Master's,Senior SE,Backend,5,8,47466,13,1,1,3,4,3,4,1,No,24,Demanding,Hybrid,0,32,Travel_Rarely,No
2132,28,Male,Master's,Staff SE,Frontend,0,3,221169,15,2,4,2,1,3,5,4,No,22,Demanding,Hybrid,3,12,Travel_Rarely,No
2133,35,Male,Master's,Tech Lead,Frontend,9,5,154934,27,3,1,1,2,3,0,3,Yes,5,Supportive,On-site,2,20,Travel_Rarely,No
2134,36,Male,Bachelor's,Junior SE,Frontend,13,6,98276,22,2,1,4,2,3,1,4,No,15,Neutral,Hybrid,1,12,Non-Travel,Yes
2135,28,Female,Master's,Junior SE,DevOps,17,7,226189,15,3,2,4,1,3,2,1,Yes,36,Neutral,On-site,0,8,Travel_Rarely,No
2136,30,Male,Bachelor's,Tech Lead,ML/AI,5,8,223043,21,4,4,1,2,4,0,7,No,37,Supportive,Hybrid,1,22,Non-Travel,No
2137,29,Male,Bachelor's,Mid SE,QA,17,8,51928,6,3,3,2,4,3,1,7,No,29,Demanding,Full Remote,3,27,Travel_Frequently,No
2138,44,Female,Bachelor's,Junior SE,ML/AI,19,7,100309,7,4,4,3,4,3,0,5,Yes,15,Neutral,On-site,0,17,Travel_Frequently,No
2139,50,Male,Bachelor's,Tech Lead,ML/AI,15,9,216960,15,1,3,3,4,3,3,2,Yes,27,Demanding,Hybrid,3,32,Non-Travel,No
2140,39,Male,Bachelor's,Tech Lead,DevOps,14,2,219904,22,4,3,4,2,3,3,3,No,49,Supportive,Full Remote,0,33,Travel_Frequently,No
2141,52,Non-binary,Bachelor's,Staff SE,DevOps,15,1,161196,7,4,2,4,2,3,4,0,No,8,Supportive,Hybrid,2,31,Non-Travel,Yes
2142,51,Non-binary,Bachelor's,Principal SE,Frontend,7,4,54404,19,1,3,4,3,3,0,8,Yes,29,Supportive,Hybrid,2,6,Travel_Rarely,No
2143,56,Male,Bachelor's,Tech Lead,Backend,12,0,209711,15,4,4,3,3,3,6,4,Yes,19,Supportive,Hybrid,1,9,Travel_Rarely,No
2144,39,Male,Bachelor's,Junior SE,Mobile,10,2,236670,15,4,4,4,3,4,5,7,No,31,Demanding,On-site,3,32,Travel_Rarely,No
2145,38,Female,Bachelor's,Junior SE,Mobile,6,0,242471,29,1,1,3,2,4,3,2,Yes,9,Supportive,On-site,3,16,Non-Travel,Yes
2146,35,Male,Bachelor's,Senior SE,QA,16,2,158187,24,1,3,3,3,3,1,3,No,10,Supportive,Full Remote,0,12,Travel_Rarely,No
2147,52,Male,Master's,Senior SE,Backend,17,3,155449,29,1,2,2,4,3,4,3,No,37,Toxic,On-site,2,3,Non-Travel,Yes
2148,45,Male,Bachelor's,Mid SE,QA,18,6,72684,15,3,2,2,2,3,5,7,Yes,10,Neutral,Full Remote,1,27,Travel_Rarely,No
2149,56,Male,Bachelor's,Mid SE,Frontend,12,4,113591,23,1,4,2,1,3,2,8,No,33,Supportive,Full Remote,2,27,Non-Travel,No
2150,55,Male,Bachelor's,Mid SE,QA,14,4,164821,5,1,3,4,2,3,0,2,No,25,Toxic,Full Remote,3,9,Travel_Rarely,No
2151,24,Male,Master's,Senior SE,Backend,0,0,47682,9,4,2,3,3,3,6,6,No,4,Supportive,Hybrid,1,17,Travel_Rarely,No
2152,47,Female,PhD,Junior SE,Backend,15,7,156186,14,2,3,4,2,3,3,8,No,5,Demanding,Full Remote,2,5,Travel_Rarely,No
2153,44,Female,Master's,Mid SE,Mobile,4,3,214118,14,2,3,3,3,4,6,1,No,23,Supportive,Hybrid,2,26,Travel_Rarely,No
2154,36,Male,Master's,Mid SE,Frontend,2,9,66832,18,3,1,2,3,3,5,3,No,39,Neutral,Full Remote,0,21,Non-Travel,No
2155,25,Female,Master's,Senior SE,DevOps,9,4,61997,6,3,2,2,1,3,1,2,Yes,5,Neutral,Hybrid,0,1,Non-Travel,No
2156,50,Female,Master's,Junior SE,QA,18,1,79640,8,2,1,4,1,4,0,7,No,8,Supportive,On-site,3,1,Non-Travel,Yes
2157,43,Male,Master's,Senior SE,Mobile,4,0,85491,6,2,2,3,4,3,6,3,No,17,Neutral,On-site,2,9,Travel_Frequently,Yes
2158,46,Male,Bachelor's,Senior SE,QA,6,8,108043,22,1,3,4,3,3,1,8,Yes,1,Neutral,Hybrid,0,23,Travel_Rarely,No
2159,34,Female,Bachelor's,Mid SE,QA,13,1,157175,17,4,2,1,2,3,4,0,No,12,Demanding,Hybrid,2,4,Travel_Rarely,No
2160,39,Female,Bachelor's,Junior SE,DevOps,2,5,173568,23,1,4,4,1,3,3,0,No,35,Demanding,On-site,1,19,Travel_Frequently,No
2161,54,Female,Bootcamp,Mid SE,Frontend,12,0,159250,9,3,3,2,1,3,3,3,No,14,Neutral,On-site,2,5,Travel_Frequently,No
2162,37,Male,Master's,Mid SE,Backend,12,0,117725,24,2,2,3,3,3,4,2,Yes,48,Neutral,On-site,2,28,Travel_Rarely,Yes
2163,23,Non-binary,Master's,Principal SE,ML/AI,9,8,173131,6,3,1,3,2,3,1,2,No,18,Neutral,Full Remote,3,23,Travel_Rarely,No
2164,56,Male,Bachelor's,Junior SE,QA,1,3,90520,15,1,1,4,1,3,6,1,No,10,Demanding,Hybrid,1,23,Travel_Frequently,No
2165,55,Male,Bachelor's,Senior SE,ML/AI,5,8,107919,22,3,3,2,1,4,0,1,No,15,Neutral,Hybrid,1,18,Travel_Frequently,No
2166,51,Female,Bachelor's,Junior SE,Frontend,7,4,154869,10,3,1,1,2,3,1,7,No,42,Neutral,Hybrid,0,29,Travel_Rarely,No
2167,34,Male,Bachelor's,Mid SE,ML/AI,3,6,109442,27,4,3,4,1,3,0,0,No,33,Neutral,Hybrid,1,28,Travel_Rarely,Yes
2168,34,Male,Master's,Senior SE,QA,11,0,197842,14,3,3,3,2,4,5,7,No,19,Toxic,On-site,3,9,Travel_Rarely,Yes
2169,39,Male,Master's,Mid SE,DevOps,14,5,150246,26,1,3,2,3,3,4,2,Yes,34,Neutral,On-site,0,10,Non-Travel,No
2170,53,Male,Bachelor's,Mid SE,ML/AI,7,7,223570,27,4,2,3,1,3,2,1,No,45,Supportive,Full Remote,2,2,Travel_Frequently,No
2171,53,Male,Master's,Junior SE,Frontend,6,0,154687,21,3,3,3,3,3,0,8,Yes,25,Neutral,Hybrid,1,13,Travel_Rarely,No
2172,56,Non-binary,Bachelor's,Mid SE,Frontend,13,8,168447,26,1,1,3,2,3,3,4,No,16,Demanding,Hybrid,2,27,Non-Travel,No
2173,50,Male,Bootcamp,Senior SE,DevOps,18,2,106477,15,2,4,3,3,3,5,4,No,8,Demanding,Full Remote,0,20,Non-Travel,No
2174,50,Female,Bachelor's,Mid SE,ML/AI,13,0,45244,23,4,2,1,3,3,3,5,Yes,35,Demanding,Full Remote,1,10,Travel_Frequently,No
2175,37,Female,Bachelor's,Principal SE,ML/AI,12,0,208860,21,3,1,2,3,4,5,3,No,21,Demanding,On-site,0,16,Travel_Rarely,No
2176,31,Female,Bachelor's,Senior SE,Backend,0,5,124453,28,3,3,4,4,3,3,6,No,19,Supportive,Hybrid,0,15,Non-Travel,No
2177,51,Male,Bachelor's,Mid SE,Mobile,18,5,233809,8,4,3,2,2,3,1,6,Yes,46,Neutral,On-site,1,13,Non-Travel,Yes
2178,46,Female,Bachelor's,Junior SE,Frontend,0,0,222561,28,1,4,2,2,3,6,8,Yes,11,Demanding,On-site,1,20,Travel_Rarely,No
2179,41,Male,Master's,Mid SE,Backend,3,2,172962,18,3,1,2,2,3,1,5,Yes,44,Supportive,On-site,0,24,Non-Travel,No
2180,26,Female,PhD,Tech Lead,Frontend,9,6,116303,24,1,2,4,2,3,1,0,Yes,11,Neutral,Full Remote,3,7,Travel_Rarely,No
2181,22,Female,Master's,Mid SE,Backend,2,9,73390,8,4,1,2,2,3,6,8,No,11,Demanding,Full Remote,1,23,Travel_Rarely,No
2182,51,Female,Bachelor's,Tech Lead,Mobile,19,2,55247,18,3,3,4,1,3,5,8,No,22,Demanding,Hybrid,0,24,Travel_Rarely,No
2183,24,Male,Master's,Mid SE,Backend,8,2,245123,8,2,2,4,1,3,5,4,Yes,21,Toxic,Full Remote,2,29,Travel_Frequently,Yes
2184,35,Female,Bachelor's,Tech Lead,Frontend,2,2,235791,10,2,3,1,1,4,6,6,No,27,Toxic,Hybrid,2,5,Non-Travel,No
2185,51,Male,Bachelor's,Junior SE,ML/AI,5,6,210750,13,2,3,3,3,4,3,0,No,18,Supportive,On-site,1,1,Non-Travel,No
2186,25,Female,Master's,Tech Lead,Frontend,5,3,74583,25,4,1,4,3,3,0,3,No,42,Toxic,On-site,1,18,Non-Travel,No
2187,39,Non-binary,Master's,Mid SE,QA,11,3,184148,16,3,4,3,2,4,5,3,Yes,48,Supportive,On-site,2,6,Non-Travel,No
2188,46,Male,Bachelor's,Mid SE,DevOps,0,2,194078,12,4,3,2,4,3,3,4,No,40,Demanding,Hybrid,0,23,Non-Travel,No
2189,22,Non-binary,Bachelor's,Mid SE,DevOps,15,9,191123,28,3,1,3,2,4,0,5,No,38,Supportive,Hybrid,0,10,Travel_Rarely,No
2190,36,Male,Bootcamp,Mid SE,QA,4,8,180386,8,2,2,3,1,3,6,3,No,30,Supportive,Full Remote,0,7,Non-Travel,No
2191,30,Male,Bachelor's,Staff SE,DevOps,8,1,73670,29,2,4,3,2,3,1,5,No,45,Toxic,Hybrid,3,8,Travel_Frequently,No
2192,36,Male,Bachelor's,Junior SE,DevOps,9,3,243623,29,1,3,2,3,4,5,6,Yes,47,Supportive,On-site,1,13,Non-Travel,No
2193,45,Male,Master's,Junior SE,Mobile,12,7,169920,9,4,3,2,2,3,2,2,No,45,Demanding,Full Remote,3,30,Travel_Rarely,No
2194,25,Female,Bachelor's,Senior SE,ML/AI,14,5,55236,10,4,2,4,1,4,1,8,No,33,Supportive,Hybrid,3,18,Travel_Frequently,No
2195,33,Male,Bachelor's,Mid SE,ML/AI,11,6,80568,9,1,1,4,2,3,4,7,No,21,Supportive,On-site,3,14,Non-Travel,No
2196,27,Male,Bachelor's,Mid SE,Frontend,4,6,236386,23,2,3,1,3,3,0,0,No,2,Supportive,Full Remote,3,11,Travel_Rarely,No
2197,45,Female,Master's,Senior SE,QA,4,1,152327,12,2,2,2,4,3,2,1,No,13,Neutral,On-site,0,13,Travel_Rarely,Yes
2198,32,Female,Master's,Mid SE,Backend,17,3,155188,13,4,3,1,1,4,1,1,No,2,Supportive,Full Remote,1,33,Travel_Rarely,No
2199,34,Female,Master's,Principal SE,Frontend,11,9,61352,19,3,1,2,2,3,5,8,No,43,Supportive,On-site,1,13,Travel_Rarely,Yes
2200,55,Female,Bootcamp,Mid SE,Frontend,2,9,170721,8,2,4,3,3,3,2,8,Yes,45,Demanding,Hybrid,3,25,Non-Travel,No
2201,46,Female,Master's,Junior SE,Frontend,6,5,221722,29,1,1,1,1,4,3,8,No,31,Supportive,Full Remote,1,24,Travel_Rarely,No
2202,28,Male,Bachelor's,Senior SE,Frontend,16,2,186418,13,1,1,1,1,4,0,0,No,10,Neutral,Full Remote,2,29,Travel_Rarely,No
2203,25,Male,Bachelor's,Senior SE,ML/AI,18,8,201228,11,1,1,1,3,4,4,6,No,23,Toxic,On-site,0,6,Non-Travel,No
2204,29,Female,Master's,Mid SE,Backend,17,3,100904,12,4,2,2,2,3,3,2,No,22,Neutral,On-site,1,18,Travel_Frequently,Yes
2205,41,Male,Master's,Senior SE,Frontend,0,9,190107,19,4,3,4,2,4,2,8,No,47,Neutral,Hybrid,0,28,Travel_Rarely,No
2206,50,Female,Master's,Junior SE,ML/AI,4,1,167141,23,4,4,1,2,4,1,7,No,29,Demanding,On-site,2,5,Travel_Rarely,No
2207,31,Male,Master's,Mid SE,Frontend,1,5,61108,19,4,2,4,1,4,0,2,No,33,Demanding,On-site,0,18,Travel_Frequently,No
2208,55,Male,Bachelor's,Principal SE,DevOps,0,0,47853,9,1,1,2,4,3,5,0,Yes,31,Demanding,Full Remote,2,7,Travel_Rarely,Yes
2209,47,Male,Bachelor's,Junior SE,Frontend,6,5,129156,23,1,4,1,1,3,4,8,Yes,14,Toxic,Hybrid,3,9,Non-Travel,Yes
2210,24,Female,Bachelor's,Mid SE,QA,10,9,49176,11,4,1,2,2,3,1,0,Yes,10,Supportive,Hybrid,1,12,Travel_Rarely,No
2211,27,Male,Bachelor's,Tech Lead,QA,10,0,145459,10,4,1,4,1,3,4,2,No,18,Toxic,Hybrid,3,24,Travel_Rarely,No
2212,26,Female,Bachelor's,Staff SE,Frontend,17,7,201992,23,1,1,4,4,3,5,5,Yes,11,Toxic,Full Remote,1,9,Travel_Rarely,No
2213,26,Male,Master's,Mid SE,Mobile,16,4,230922,29,4,4,1,1,3,6,5,No,39,Demanding,Hybrid,3,12,Travel_Frequently,No
2214,44,Male,Master's,Mid SE,DevOps,1,5,182901,21,4,3,4,3,3,0,3,Yes,47,Neutral,Hybrid,2,9,Non-Travel,No
2215,30,Female,Bachelor's,Senior SE,Backend,6,1,168225,14,4,1,3,2,3,2,1,No,3,Demanding,Full Remote,1,22,Non-Travel,No
2216,56,Female,Master's,Principal SE,Frontend,6,1,163458,23,4,3,3,2,3,4,5,No,2,Supportive,Hybrid,3,17,Travel_Rarely,No
2217,41,Male,Master's,Tech Lead,Backend,9,8,155893,15,2,4,1,2,3,0,4,No,8,Demanding,On-site,0,33,Travel_Rarely,Yes
2218,56,Female,Bachelor's,Junior SE,DevOps,2,2,118927,19,4,4,2,1,4,4,5,No,31,Supportive,Full Remote,0,24,Non-Travel,No
2219,39,Male,Master's,Mid SE,Frontend,11,5,163178,14,1,1,2,1,3,1,6,No,8,Demanding,On-site,3,15,Travel_Frequently,Yes
2220,38,Male,Master's,Mid SE,Mobile,2,9,85667,15,1,3,2,1,3,4,8,No,43,Neutral,Hybrid,2,29,Non-Travel,No
2221,45,Male,Master's,Tech Lead,ML/AI,10,4,241914,27,1,3,3,2,3,6,6,No,48,Supportive,Full Remote,3,32,Non-Travel,Yes
2222,24,Female,Master's,Senior SE,Mobile,11,3,211915,7,1,1,4,1,3,1,3,No,2,Demanding,On-site,0,33,Travel_Frequently,No
2223,53,Female,Master's,Senior SE,Mobile,3,9,226880,7,4,2,3,2,4,1,4,No,22,Neutral,Full Remote,1,29,Non-Travel,No
2224,56,Male,Bachelor's,Staff SE,ML/AI,15,1,206615,22,2,2,4,1,3,0,5,No,5,Demanding,Hybrid,1,15,Travel_Frequently,No
2225,34,Female,Bachelor's,Junior SE,ML/AI,19,7,248852,29,3,4,3,2,3,3,8,No,7,Supportive,Full Remote,3,27,Non-Travel,No
2226,46,Male,Bachelor's,Junior SE,QA,17,9,51611,15,3,4,2,3,3,5,4,No,20,Demanding,Hybrid,1,34,Non-Travel,No
2227,30,Male,Bootcamp,Mid SE,ML/AI,3,6,133242,24,3,2,2,1,4,4,4,Yes,28,Neutral,Hybrid,0,4,Travel_Rarely,No
2228,25,Male,Bachelor's,Mid SE,Frontend,5,1,129612,26,3,2,2,2,3,2,6,Yes,13,Neutral,Hybrid,1,18,Travel_Frequently,No
2229,35,Male,Bachelor's,Junior SE,Backend,14,5,91902,22,1,2,1,3,3,1,1,No,2,Neutral,Full Remote,3,21,Travel_Rarely,No
2230,55,Male,PhD,Junior SE,QA,0,7,78043,29,4,1,1,3,3,3,2,No,32,Demanding,On-site,3,8,Non-Travel,No
2231,32,Female,Bootcamp,Senior SE,QA,2,6,181343,19,4,1,4,4,3,1,1,No,26,Demanding,On-site,3,6,Travel_Rarely,No
2232,24,Female,Master's,Principal SE,Backend,4,0,117867,11,3,1,1,1,3,3,1,No,3,Neutral,Hybrid,0,20,Non-Travel,No
2233,49,Male,Bachelor's,Mid SE,QA,16,4,122089,14,3,1,3,2,3,3,2,No,41,Neutral,Full Remote,2,2,Travel_Frequently,No
2234,50,Male,Bachelor's,Senior SE,ML/AI,13,1,103745,25,2,1,3,4,3,2,5,No,42,Neutral,Full Remote,1,22,Non-Travel,No
2235,30,Male,Bachelor's,Mid SE,Mobile,8,5,238149,27,2,1,4,1,3,3,4,No,13,Toxic,On-site,3,21,Travel_Frequently,Yes
2236,24,Male,Bachelor's,Tech Lead,DevOps,2,6,235191,24,2,4,4,3,3,2,4,No,21,Demanding,Full Remote,2,6,Travel_Rarely,No
2237,46,Male,Bachelor's,Tech Lead,ML/AI,12,6,187645,14,1,3,2,1,3,0,1,No,45,Neutral,Full Remote,3,32,Travel_Rarely,No
2238,55,Female,Master's,Senior SE,Mobile,2,2,197481,17,4,4,1,2,3,1,1,Yes,37,Supportive,Hybrid,3,6,Travel_Rarely,No
2239,33,Male,Bootcamp,Junior SE,Mobile,10,6,130970,19,1,3,2,3,3,2,0,Yes,23,Neutral,On-site,0,13,Non-Travel,No
2240,30,Female,Bachelor's,Junior SE,QA,1,4,69464,27,1,4,1,4,3,5,2,No,7,Demanding,Hybrid,0,1,Travel_Frequently,No
2241,36,Female,Master's,Junior SE,Frontend,14,7,218912,22,4,4,1,1,4,6,6,No,17,Supportive,Full Remote,2,22,Non-Travel,No
2242,46,Male,Master's,Senior SE,Frontend,12,7,224857,27,2,1,4,1,3,1,4,No,28,Demanding,Hybrid,3,24,Non-Travel,No
2243,26,Female,Bachelor's,Tech Lead,QA,18,6,163523,8,4,1,2,4,3,6,6,No,47,Supportive,Hybrid,1,30,Travel_Rarely,Yes
2244,32,Male,Master's,Tech Lead,QA,15,5,65662,24,3,3,2,1,3,5,8,No,30,Supportive,Hybrid,1,22,Travel_Frequently,No
2245,55,Female,Bachelor's,Mid SE,Backend,17,1,63228,21,2,3,1,1,3,4,5,No,5,Supportive,Full Remote,1,12,Non-Travel,No
2246,45,Male,Bachelor's,Tech Lead,Backend,6,5,105721,7,4,1,1,1,3,5,1,Yes,24,Demanding,On-site,2,26,Travel_Rarely,No
2247,36,Male,Master's,Staff SE,DevOps,12,8,225295,25,1,4,4,3,3,0,0,No,7,Toxic,Hybrid,0,4,Travel_Rarely,Yes
2248,29,Male,Bachelor's,Mid SE,DevOps,3,1,183458,25,4,3,3,3,3,4,0,No,34,Supportive,Hybrid,2,19,Non-Travel,No
